"country"	"country_code"	"age"	2020	2025	2030	2035	2040	2045	2050	2055	2060	2065	2070	2075	2080	2085	2090	2095	2100
"China, Hong Kong SAR"	344	"50-54"	254.515	241.829	240.121	250.08	257.515	267.677	236.614	192.989	188.086	250.78	216.99	192.401	173.915	165.015	157.901	161.214	165.941
"China, Hong Kong SAR"	344	"55-59"	294.853	251.553	239.413	238.02	248.099	255.683	265.945	235.41	192.334	187.54	249.727	216.293	191.941	173.61	164.788	157.715	161.005
"China, Hong Kong SAR"	344	"60-64"	289.617	287.577	246.033	234.672	233.717	243.965	251.745	262.183	232.421	190.222	185.64	247.137	214.293	190.343	172.326	163.661	156.721
"China, Hong Kong SAR"	344	"65-69"	227.276	277.147	276.202	237.153	226.871	226.541	236.987	245.043	255.669	227.112	186.252	182.04	242.534	210.606	187.35	169.812	161.45
"China, Hong Kong SAR"	344	"70-74"	163.772	211.008	258.704	259.154	223.589	214.82	215.31	225.988	234.429	245.339	218.561	179.757	176.126	235.072	204.634	182.388	165.645
"China, Hong Kong SAR"	344	"75-79"	97.457	143.657	186.661	230.634	232.688	202.137	195.373	196.948	207.82	216.678	227.786	203.842	168.383	165.589	221.855	193.765	173.297
"China, Hong Kong SAR"	344	"80-84"	77.888	77.266	115.312	151.604	189.342	193.037	169.301	165.16	167.943	178.684	187.686	198.752	179.133	148.921	147.469	198.621	174.516
"China, Hong Kong SAR"	344	"85-89"	48.34	53.905	54.639	83.164	111.291	141.338	146.266	130.211	128.81	132.742	142.929	151.902	162.673	148.077	124.471	124.347	169.058
"China, Hong Kong SAR"	344	"90-94"	20.254	27.07	31.182	32.558	50.898	69.86	90.756	96.076	87.368	88.209	92.581	101.498	109.749	119.345	110.508	94.169	95.457
"China, Hong Kong SAR"	344	"95-99"	4.093	7.759	10.861	13.056	14.171	22.989	32.625	43.835	47.903	44.924	46.635	50.315	56.651	62.731	70.067	66.293	57.818
"China, Hong Kong SAR"	344	"100+"	0.732	1.007	1.933	2.968	3.893	4.586	7.286	10.98	15.666	18.851	19.556	20.982	23.339	26.949	31.21	36.182	37.661
"China, Macao SAR"	446	"0-4"	15.605	14.382	13.055	12.675	12.906	13.587	14.291	14.63	14.41	14.039	13.854	13.865	13.918	13.888	13.718	13.413	13.053
"China, Macao SAR"	446	"5-9"	17.391	15.926	14.707	13.382	13.003	13.234	13.916	14.604	14.926	14.69	14.303	14.101	14.096	14.133	14.086	13.899	13.578
"China, Macao SAR"	446	"10-14"	12.111	17.643	16.18	14.962	13.638	13.259	13.49	14.159	14.834	15.145	14.896	14.496	14.281	14.263	14.287	14.227	14.027
"China, Macao SAR"	446	"15-19"	11.721	13.412	18.943	17.482	16.265	14.942	14.564	14.73	15.334	15.943	16.19	15.875	15.41	15.129	15.046	15.006	14.88
"China, Macao SAR"	446	"20-24"	17.911	14.055	15.747	21.276	19.818	18.604	17.283	16.788	16.838	17.324	17.816	17.946	17.514	16.932	16.535	16.334	16.177
"China, Macao SAR"	446	"25-29"	24.788	20.133	16.289	17.982	23.508	22.054	20.844	19.413	18.808	18.746	19.12	19.499	19.517	18.973	18.279	17.77	17.457
"China, Macao SAR"	446	"30-34"	29.565	26.446	21.81	17.978	19.672	25.194	23.745	22.453	20.94	20.251	20.104	20.394	20.688	20.621	19.993	19.214	18.62
"China, Macao SAR"	446	"35-39"	28.611	30.666	27.57	22.954	19.135	20.831	26.348	24.844	23.498	21.929	21.183	20.979	21.211	21.447	21.322	20.635	19.799
"China, Macao SAR"	446	"40-44"	22.12	29.289	31.356	28.285	23.692	19.889	21.586	27.057	25.521	24.141	22.537	21.755	21.514	21.708	21.906	21.743	21.018
"China, Macao SAR"	446	"45-49"	21.774	22.505	29.657	31.736	28.697	24.135	20.354	22.027	27.462	25.909	24.513	22.89	22.087	21.824	21.995	22.168	21.983
"China, Macao SAR"	446	"50-54"	20.063	21.888	22.647	29.769	31.862	28.866	24.348	20.583	22.24	27.645	26.091	24.692	23.064	22.253	21.979	22.137	22.297
"China, Macao SAR"	446	"55-59"	22.311	19.955	21.803	22.594	29.669	31.778	28.84	24.374	20.643	22.29	27.666	26.124	24.733	23.114	22.304	22.027	22.182
"China, Macao SAR"	446	"60-64"	21.669	21.845	19.632	21.502	22.33	29.334	31.46	28.601	24.216	20.545	22.19	27.53	26.017	24.65	23.052	22.253	21.984
"China, Macao SAR"	446	"65-69"	16.494	20.778	21.081	19.051	20.94	21.815	28.706	30.852	28.112	23.855	20.283	21.931	27.225	25.764	24.438	22.878	22.105
"China, Macao SAR"	446	"70-74"	10.8	15.252	19.396	19.841	18.057	19.953	20.883	27.574	29.738	27.19	23.15	19.745	21.399	26.618	25.244	23.993	22.503
"China, Macao SAR"	446	"75-79"	5.076	9.312	13.346	17.185	17.768	16.325	18.179	19.164	25.453	27.605	25.384	21.728	18.625	20.278	25.321	24.107	22.999
"China, Macao SAR"	446	"80-84"	2.634	3.847	7.212	10.548	13.822	14.52	13.531	15.259	16.267	21.818	23.902	22.191	19.168	16.582	18.193	22.88	21.941
"China, Macao SAR"	446	"85-89"	1.284	1.574	2.411	4.7	7.102	9.576	10.311	9.835	11.32	12.296	16.796	18.718	17.658	15.5	13.6	15.123	19.269
"China, Macao SAR"	446	"90-94"	0.452	0.528	0.699	1.142	2.349	3.719	5.224	5.846	5.769	6.851	7.674	10.789	12.354	11.978	10.773	9.672	11.001
"China, Macao SAR"	446	"95-99"	0.065	0.1	0.13	0.189	0.335	0.739	1.244	1.854	2.186	2.265	2.823	3.309	4.859	5.815	5.866	5.479	5.108
"China, Macao SAR"	446	"100+"	0.004	0.006	0.011	0.016	0.026	0.05	0.116	0.215	0.347	0.449	0.51	0.66	0.828	1.25	1.629	1.808	1.84
"Dem. People's Rep. of Korea"	408	"0-4"	788.189	712.677	640.275	603.372	569.806	537.281	495.159	449.245	412.258	385.318	363.277	341.463	317.625	293.1	270.924	252.857	237.253
"Dem. People's Rep. of Korea"	408	"5-9"	888.81	785.02	710.347	638.572	602.093	568.854	536.593	494.679	448.926	412.044	385.164	363.161	341.371	317.552	293.038	270.873	252.814
"Dem. People's Rep. of Korea"	408	"10-14"	870.527	886.508	783.356	709.118	637.684	601.431	568.37	536.244	494.442	448.769	411.933	385.079	363.092	341.316	317.508	293	270.84
"Dem. People's Rep. of Korea"	408	"15-19"	949.806	868.046	884.425	781.844	708.012	636.887	600.848	567.944	535.944	494.239	448.625	411.826	384.994	363.023	341.258	317.46	292.959
"Dem. People's Rep. of Korea"	408	"20-24"	993.91	945.323	864.661	881.586	779.811	706.539	635.855	600.097	567.416	535.574	493.972	448.428	411.674	384.871	362.921	341.169	317.387
"Dem. People's Rep. of Korea"	408	"25-29"	1015.862	987.32	940.124	860.727	878.315	777.479	704.886	634.704	599.281	566.837	535.151	493.646	448.181	411.476	384.709	362.783	341.053
"Dem. People's Rep. of Korea"	408	"30-34"	947.469	1007.786	980.764	934.916	856.811	875.074	775.217	703.279	633.606	598.496	566.253	534.696	493.291	447.903	411.254	384.52	362.623
"Dem. People's Rep. of Korea"	408	"35-39"	916.279	938.449	999.683	974.114	929.652	852.844	871.827	772.93	701.676	632.497	597.664	565.602	534.172	492.877	447.572	410.983	384.289
"Dem. People's Rep. of Korea"	408	"40-44"	746.906	905.595	929.027	991.066	966.983	923.935	848.537	868.235	770.395	699.859	631.175	596.618	564.765	533.488	492.325	447.124	410.613
"Dem. People's Rep. of Korea"	408	"45-49"	1087.891	735.441	893.379	918.046	980.908	958.454	917.07	843.251	863.798	767.182	697.458	629.357	595.15	563.573	532.506	491.518	446.467
"Dem. People's Rep. of Korea"	408	"50-54"	1066.561	1064.11	721.063	877.79	903.871	967.607	947.24	907.853	836.109	857.656	762.617	693.943	626.651	592.948	561.758	530.983	490.27
"Dem. People's Rep. of Korea"	408	"55-59"	722.885	1020.966	1022.716	695.581	849.832	878.084	943.243	926.278	890.486	822.338	845.649	753.511	686.844	621.143	588.424	557.966	527.808
"Dem. People's Rep. of Korea"	408	"60-64"	689.048	653.56	930.508	939.129	643.496	791.839	824.178	891.327	881.233	852.346	791.961	818.859	732.985	670.738	608.521	577.868	549.133
"Dem. People's Rep. of Korea"	408	"65-69"	278.804	568.809	546.762	788.317	805.698	558.902	696.565	733.7	803.166	802.935	786.187	738.915	771.545	696.49	641.829	585.409	558.556
"Dem. People's Rep. of Korea"	408	"70-74"	275.83	207.977	431.999	422.417	619.649	644.18	454.907	576.603	618.003	687.534	700.28	698.166	666.56	705.586	644.344	599.083	550.776
"Dem. People's Rep. of Korea"	408	"75-79"	170.383	173.894	134.413	285.931	286.466	430.495	459.139	332.264	432.043	474.311	542.671	568.172	580.427	566.289	610.692	565.863	533.112
"Dem. People's Rep. of Korea"	408	"80-84"	66.777	81.354	85.831	68.509	150.623	155.992	242.881	268.087	201.169	270.779	309.716	369.228	401.209	423.932	426.019	470.41	445.51
"Dem. People's Rep. of Korea"	408	"85-89"	13.058	22.698	28.703	31.409	26.04	59.507	64.266	104.266	120.285	94.207	133.548	161.089	201.717	229.443	252.587	262.479	299.134
"Dem. People's Rep. of Korea"	408	"90-94"	1.741	2.879	5.207	6.849	7.811	6.756	16.176	18.297	31.215	37.832	31.481	47.54	60.864	80.636	96.568	110.956	120.124
"Dem. People's Rep. of Korea"	408	"95-99"	0.17	0.24	0.411	0.771	1.053	1.249	1.129	2.826	3.358	6.016	7.752	6.886	11.071	15.058	21.105	26.505	31.895
"Dem. People's Rep. of Korea"	408	"100+"	0.012	0.015	0.022	0.038	0.072	0.103	0.127	0.122	0.296	0.38	0.695	0.964	0.94	1.509	2.178	3.183	4.217
"Japan"	392	"0-4"	2165.384	1845.529	1650.694	1631.619	1602.693	1537.722	1414.656	1261.606	1136.846	1067.051	1031.529	997.438	942.953	873.061	801.9	744.694	705.001
"Japan"	392	"5-9"	2707.347	2167.483	1847.921	1653.268	1634.267	1605.417	1540.517	1417.438	1264.293	1139.423	1069.498	1033.835	999.603	944.978	874.938	803.629	746.278
"Japan"	392	"10-14"	2771.109	2708.793	2169.242	1849.876	1655.338	1636.376	1607.583	1542.621	1419.456	1266.241	1141.29	1071.258	1035.482	1001.146	946.409	876.256	804.835
"Japan"	392	"15-19"	2880.847	2782.141	2720.034	2180.98	1861.905	1667.544	1648.657	1619.23	1553.692	1429.97	1276.202	1150.679	1080.052	1043.656	1008.699	953.343	882.573
"Japan"	392	"20-24"	3070.705	2899.075	2800.967	2739.345	2201.361	1882.947	1689.01	1669.25	1638.804	1572.277	1447.579	1292.871	1166.339	1094.65	1057.15	1021.095	964.638
"Japan"	392	"25-29"	3139.794	3085.458	2914.845	2817.472	2756.422	2219.849	1902.291	1707.812	1687.153	1655.8	1588.373	1462.848	1307.32	1179.887	1107.214	1068.701	1031.617
"Japan"	392	"30-34"	3511.037	3148.484	3094.942	2925.337	2828.638	2768.159	2232.954	1915.442	1720.636	1699.35	1667.347	1599.309	1473.225	1317.132	1189.068	1115.693	1076.428
"Japan"	392	"35-39"	3806.601	3511.332	3150.767	3098.131	2929.59	2833.71	2773.848	2239.537	1922.382	1727.602	1705.967	1673.643	1605.327	1478.977	1322.629	1194.248	1120.464
"Japan"	392	"40-44"	4216.246	3795.987	3503.461	3145.597	3094.079	2927.043	2832.217	2772.861	2240.299	1924.06	1729.71	1708.07	1675.737	1607.405	1481.123	1324.854	1196.451
"Japan"	392	"45-49"	4862.667	4189.409	3774.444	3485.846	3131.742	3081.9	2916.95	2823.344	2764.96	2235.317	1920.704	1727.389	1706.062	1673.977	1605.965	1480.152	1324.318
"Japan"	392	"50-54"	4280.327	4806.842	4145.401	3738.275	3455.22	3106.774	3059.327	2897.287	2805.799	2749.164	2223.959	1912.118	1720.566	1699.865	1668.387	1601.141	1476.216
"Japan"	392	"55-59"	3856.142	4199.707	4722.604	4078.547	3682.478	3407.625	3067.321	3023.431	2865.841	2777.68	2723.568	2205.257	1897.586	1708.64	1688.966	1658.648	1592.624
"Japan"	392	"60-64"	3614.094	3736.983	4079.164	4596.877	3977.675	3598.103	3335.18	3007.067	2968.244	2817.452	2734.047	2684.189	2176.167	1874.567	1689.543	1671.724	1643.161
"Japan"	392	"65-69"	3956.639	3438.871	3568.885	3909.206	4418.461	3834.445	3477.667	3231.641	2920.342	2888.893	2747.281	2671.313	2627.529	2133.73	1840.77	1661.727	1646.497
"Japan"	392	"70-74"	4187.863	3671.795	3210.097	3349.816	3686.384	4185.215	3646.726	3320.074	3095.839	2806.93	2784.594	2656.11	2590.019	2553.613	2078.315	1797.199	1625.818
"Japan"	392	"75-79"	3156.701	3703.66	3278.596	2892.393	3041.581	3371.799	3853.368	3378.817	3093.608	2900.43	2642.119	2634.136	2524.355	2471.216	2445.273	1997.855	1733.616
"Japan"	392	"80-84"	2194.031	2521.769	3005.863	2701.226	2414.061	2570.249	2881.484	3328.766	2947.534	2724.51	2575.468	2366.872	2379.511	2296.514	2262.96	2255.055	1854.289
"Japan"	392	"85-89"	1286.242	1456.595	1715.711	2093.764	1920.41	1750.677	1898.18	2166.012	2543.044	2287.846	2144.326	2057.773	1918.657	1952.912	1906.819	1902.878	1918.398
"Japan"	392	"90-94"	502.378	626.747	734.473	894.4	1123.912	1060.95	993.334	1105.709	1292.763	1554.919	1429.149	1371.296	1346.38	1280.492	1328.156	1324.076	1347.219
"Japan"	392	"95-99"	95.956	151.909	197.751	241.649	305.447	398.326	389.316	377.348	433.88	524.099	649.085	616.263	610.542	616.548	602.459	644.089	660.754
"Japan"	392	"100+"	10.33	15.258	24.968	34.606	44.474	58.377	78.804	83.555	84.94	98.763	122.087	156.185	161.619	166.277	173.341	177.278	193.399
"Mongolia"	496	"0-4"	146.395	125.389	110.893	107.848	107.644	106.827	104.267	98.185	88.223	79.628	74.816	72.248	69.843	66.157	61.281	56.234	51.878
"Mongolia"	496	"5-9"	170.025	145.787	124.939	110.528	107.523	107.344	106.542	104.006	97.943	87.995	79.414	74.615	72.06	69.668	65.994	61.131	56.097
"Mongolia"	496	"10-14"	140.298	169.587	145.442	124.655	110.281	107.296	107.131	106.347	103.827	97.778	87.841	79.272	74.483	71.937	69.553	65.888	61.034
"Mongolia"	496	"15-19"	109.768	139.444	168.728	144.678	123.957	109.628	106.667	106.545	105.802	103.314	97.297	87.395	78.858	74.098	71.581	69.225	65.589
"Mongolia"	496	"20-24"	113.987	108.386	138.027	167.302	143.391	122.774	108.513	105.634	105.582	104.895	102.461	96.501	86.658	78.178	73.47	71.002	68.694
"Mongolia"	496	"25-29"	135.173	112.267	106.806	136.369	165.595	141.893	121.433	107.324	104.541	104.552	103.925	101.551	95.657	85.888	77.476	72.825	70.409
"Mongolia"	496	"30-34"	152.965	132.925	110.411	105.121	134.522	163.634	140.227	120.029	106.108	103.413	103.49	102.925	100.616	94.799	85.118	76.787	72.196
"Mongolia"	496	"35-39"	127.399	149.764	130.246	108.239	103.142	132.255	161.131	138.165	118.318	104.646	102.067	102.221	101.729	99.503	93.786	84.228	76.002
"Mongolia"	496	"40-44"	109.015	123.661	145.623	126.778	105.434	100.576	129.202	157.668	135.304	115.989	102.692	100.27	100.524	100.131	98.014	92.442	83.06
"Mongolia"	496	"45-49"	97.28	104.455	118.708	140.056	122.086	101.648	97.095	124.973	152.752	131.337	112.795	100.022	97.812	98.201	97.931	95.965	90.591
"Mongolia"	496	"50-54"	80.144	91.28	98.241	111.915	132.337	115.577	96.399	92.262	119.005	145.96	125.88	108.387	96.333	94.409	94.955	94.854	93.083
"Mongolia"	496	"55-59"	66.568	72.769	83.194	89.873	102.736	121.906	106.801	89.349	85.758	111.18	137.022	118.635	102.499	91.385	89.794	90.537	90.63
"Mongolia"	496	"60-64"	42.238	58.295	64.092	73.698	80.03	91.962	109.673	96.539	81.103	78.346	102.213	126.64	110.14	95.547	85.47	84.25	85.174
"Mongolia"	496	"65-69"	26.358	35.924	50.091	55.615	64.511	70.65	81.838	98.342	87.133	73.689	71.623	93.932	116.9	102.068	88.82	79.693	78.75
"Mongolia"	496	"70-74"	15.449	21.433	29.717	42.121	47.432	55.767	61.84	72.463	87.944	78.514	66.844	65.326	86.072	107.558	94.205	82.229	73.957
"Mongolia"	496	"75-79"	10.843	11.589	16.53	23.523	34.093	39.2	46.971	52.991	63.006	77.336	69.721	59.826	58.853	77.996	97.899	86.116	75.421
"Mongolia"	496	"80-84"	6.139	7.42	8.278	12.289	18.085	27.032	31.944	39.222	45.151	54.516	67.799	61.764	53.452	52.975	70.604	89.109	78.713
"Mongolia"	496	"85-89"	2.651	3.765	4.842	5.715	8.89	13.65	21.176	25.852	32.597	38.279	47.002	59.233	54.543	47.64	47.544	63.79	80.923
"Mongolia"	496	"90-94"	0.74	1.323	2.061	2.881	3.643	6.029	9.771	15.887	20.147	26.134	31.427	39.313	50.292	46.909	41.368	41.668	56.302
"Mongolia"	496	"95-99"	0.089	0.199	0.404	0.708	1.093	1.517	2.731	4.776	8.282	11.04	14.954	18.626	23.988	31.486	29.952	26.93	27.537
"Mongolia"	496	"100+"	0.003	0.009	0.024	0.057	0.115	0.204	0.326	0.644	1.25	2.361	3.536	5.139	6.899	9.32	12.687	13.654	13.301
"Republic of Korea"	410	"0-4"	968.923	846.619	787.857	766.968	696.036	654.498	624.715	569.107	517.507	489.486	468.618	443.931	420.386	397.606	370.641	344.728	325.235
"Republic of Korea"	410	"5-9"	1183.646	971.125	848.947	790.264	769.413	698.529	657.021	627.184	571.462	519.745	491.596	470.605	445.789	422.115	399.205	372.109	346.066
"Republic of Korea"	410	"10-14"	1171.784	1185.275	972.891	850.793	792.149	771.326	700.47	658.895	628.971	573.164	521.355	493.11	472.021	447.107	423.335	400.327	373.129
"Republic of Korea"	410	"15-19"	1296.08	1181.478	1195.078	982.891	860.894	802.323	781.538	710.163	668.099	637.68	581.377	529.074	500.318	478.721	453.299	429.013	405.495
"Republic of Korea"	410	"20-24"	1717.705	1313.078	1198.86	1212.635	1000.787	878.997	820.553	799.011	726.777	683.839	652.521	595.327	542.121	512.45	489.933	463.587	438.374
"Republic of Korea"	410	"25-29"	1879.557	1732.405	1328.913	1215.153	1229.113	1017.693	896.167	837.01	814.662	741.647	697.882	665.731	607.699	553.643	523.11	499.717	472.497
"Republic of Korea"	410	"30-34"	1736.377	1888.422	1742.223	1340.015	1226.747	1240.941	1030.022	908.158	848.493	825.587	752.028	707.682	674.919	616.286	561.613	530.439	506.398
"Republic of Korea"	410	"35-39"	1904.801	1739.711	1892.063	1747	1346.292	1233.642	1248.104	1037.253	915.288	855.385	832.152	758.314	713.622	680.491	621.497	566.442	534.859
"Republic of Korea"	410	"40-44"	1950.931	1901.048	1738.004	1890.724	1747.023	1348.343	1236.501	1251.011	1040.657	918.879	858.956	835.629	761.717	716.876	683.575	624.414	569.154
"Republic of Korea"	410	"45-49"	2103.775	1938.01	1890.601	1730.453	1883.514	1741.891	1346.165	1235.192	1249.995	1040.682	919.428	859.788	836.549	762.803	718.043	684.746	625.598
"Republic of Korea"	410	"50-54"	2076.734	2076.575	1916.488	1872.51	1716.156	1869.814	1731.104	1339.411	1229.973	1245.411	1037.72	917.471	858.35	835.417	762.127	717.624	684.499
"Republic of Korea"	410	"55-59"	2006.743	2035.031	2040.088	1887.174	1847.132	1695.867	1850.197	1715.222	1328.886	1221.608	1237.882	1032.5	913.551	855.214	832.837	760.19	716.103
"Republic of Korea"	410	"60-64"	1785.754	1947.359	1982.12	1993.489	1848.838	1813.975	1669	1824.143	1693.752	1314.388	1209.795	1227.381	1024.838	907.642	850.467	828.811	757.03
"Republic of Korea"	410	"65-69"	1254.12	1705.749	1870.362	1913.05	1931.394	1797.834	1769.534	1632.693	1788.637	1664.555	1294.275	1193.58	1212.698	1014.035	899.373	843.705	823.046
"Republic of Korea"	410	"70-74"	917.052	1157.622	1587.92	1754.633	1805.744	1833.889	1716.044	1696.892	1572.063	1728.823	1614.171	1259.406	1164.531	1186.125	994.417	883.907	830.809
"Republic of Korea"	410	"75-79"	640.298	789.686	1010.231	1402.736	1565.483	1626.875	1666.77	1572.2	1565.688	1460.483	1615.582	1517.819	1190.212	1105.814	1131.981	953.166	850.585
"Republic of Korea"	410	"80-84"	413.255	486.729	612.379	798.082	1125.229	1275.184	1343.888	1394.857	1331.202	1341.033	1263.603	1412.889	1339.198	1059.235	993.235	1024.981	869.562
"Republic of Korea"	410	"85-89"	173.363	253.478	307.228	397.158	529.472	763.828	884.213	950.72	1004.967	976.743	999.995	958.936	1088.052	1046.275	840.63	799.375	835.862
"Republic of Korea"	410	"90-94"	44.672	76.944	116.813	146.775	195.608	269.035	399.627	475.689	524.778	569.304	566.364	594.877	582.918	675.789	665.462	546.283	530.217
"Republic of Korea"	410	"95-99"	8.676	13.075	23.581	37.432	48.857	67.725	96.678	148.845	183.178	209.061	233.881	240.744	260.324	262.645	314.56	319.102	269.552
"Republic of Korea"	410	"100+"	0.805	1.47	2.357	4.389	7.343	10.254	14.757	21.846	34.584	45.632	55.034	64.593	70.289	78.378	83.551	100.531	109.105
"China, Taiwan Province of China"	158	"0-4"	349.999	269.695	245.612	250.628	238.006	218.731	197.007	167.172	142.826	133.195	131.484	128.392	120.675	109.431	96.962	87.023	81.709
"China, Taiwan Province of China"	158	"5-9"	507.28	349.775	269.555	245.504	250.533	237.925	218.661	196.95	167.127	142.789	133.162	131.452	128.364	120.65	109.408	96.943	87.006
"China, Taiwan Province of China"	158	"10-14"	510.922	507.016	349.625	269.455	245.423	250.458	237.861	218.604	196.903	167.089	142.759	133.135	131.427	128.341	120.628	109.389	96.927
"China, Taiwan Province of China"	158	"15-19"	642.817	510.36	506.534	349.335	269.256	245.256	250.3	237.721	218.484	196.801	167.007	142.692	133.075	131.372	128.29	120.582	109.35
